Trade #,Type,Signal,Date/Time,Price,Contracts,Profit NONE,Profit %,Cum. Profit NONE,Cum. Profit %,Run-up NONE,Run-up %,Drawdown NONE,Drawdown %
101,Entry Short,Entry Short,2020-11-03 21:00,383.66,7.704,-111.01,-3.76,-1586.08,-0.11,55.39,1.87,190.52,6.45
101,Exit Short,Entry Long,2020-11-05 17:00,398.07,7.704,-111.01,-3.76,-1586.08,-0.11,55.39,1.87,190.52,6.45
102,Entry Short,Entry Short,2020-11-04 07:00,387.88,7.6177,-77.62,-2.63,-1663.71,-0.08,86.92,2.94,156.24,5.29
102,Exit Short,Entry Long,2020-11-05 17:00,398.07,7.6177,-77.62,-2.63,-1663.71,-0.08,86.92,2.94,156.24,5.29
103,Entry Long,Entry Long,2020-11-05 17:00,398.07,7.4109,957.78,32.47,-705.92,0.97,1666.93,56.51,3.78,0.13
103,Exit Long,Exit Long,2020-11-26 09:00,527.31,7.4109,957.78,32.47,-705.92,0.97,1666.93,56.51,3.78,0.13
104,Entry Long,Entry Long,2020-11-07 23:00,447.88,6.6115,525.15,17.73,-180.77,0.53,1157.81,39.1,156.96,5.3
104,Exit Long,Exit Long,2020-11-26 09:00,527.31,6.6115,525.15,17.73,-180.77,0.53,1157.81,39.1,156.96,5.3
105,Entry Long,Entry Long,2020-11-08 01:00,446.72,6.6273,534.09,18.04,353.32,0.54,1168.26,39.46,149.64,5.05
105,Exit Long,Exit Long,2020-11-26 09:00,527.31,6.6273,534.09,18.04,353.32,0.54,1168.26,39.46,149.64,5.05
106,Entry Long,Entry Long,2020-11-08 03:00,431.04,6.8459,659.05,22.33,1012.38,0.66,1314.14,44.53,34.50,1.17
106,Exit Long,Exit Long,2020-11-26 09:00,527.31,6.8459,659.05,22.33,1012.38,0.66,1314.14,44.53,34.50,1.17
107,Entry Long,Entry Long,2020-11-10 23:00,443.08,6.6819,562.82,19.01,1575.19,0.56,1202.21,40.61,19.31,0.65
107,Exit Long,Exit Long,2020-11-26 09:00,527.31,6.6819,562.82,19.01,1575.19,0.56,1202.21,40.61,19.31,0.65
108,Entry Long,Entry Long,2020-11-26 11:00,532.06,5.7272,18.79,0.62,1593.98,0.02,593.57,19.48,292.43,9.6
108,Exit Long,Exit Long,2020-12-09 15:00,535.34,5.7272,18.79,0.62,1593.98,0.02,593.57,19.48,292.43,9.6
109,Entry Long,Entry Long,2020-11-26 13:00,529.02,5.7589,36.40,1.19,1630.37,0.04,614.36,20.17,276.54,9.08
109,Exit Long,Exit Long,2020-12-09 15:00,535.34,5.7589,36.40,1.19,1630.37,0.04,614.36,20.17,276.54,9.08
110,Entry Long,Entry Long,2020-11-26 15:00,515.88,5.8957,114.73,3.77,1745.11,0.11,706.42,23.23,205.64,6.76
110,Exit Long,Exit Long,2020-12-09 15:00,535.34,5.8957,114.73,3.77,1745.11,0.11,706.42,23.23,205.64,6.76
111,Entry Long,Entry Long,2020-11-26 17:00,504.28,6.0201,186.98,6.16,1932.09,0.18,791.16,26.06,140.15,4.62
111,Exit Long,Exit Long,2020-12-09 15:00,535.34,6.0201,186.98,6.16,1932.09,0.18,791.16,26.06,140.15,4.62
112,Entry Long,Entry Long,2020-12-01 21:00,589.22,5.2541,-283.09,-9.14,1649.00,-0.28,179.80,5.81,283.09,9.14
112,Exit Long,Exit Long,2020-12-09 15:00,535.34,5.2541,-283.09,-9.14,1649.00,-0.28,179.80,5.81,283.09,9.14
113,Entry Short,Entry Short,2020-12-09 21:00,572.28,5.3284,-69.32,-2.27,1579.68,-0.07,195.98,6.43,121.06,3.97
113,Exit Short,Entry Long,2020-12-14 09:00,585.29,5.3284,-69.32,-2.27,1579.68,-0.07,195.98,6.43,121.06,3.97
114,Entry Short,Entry Short,2020-12-10 05:00,575.96,5.2933,-49.39,-1.62,1530.29,-0.05,214.17,7.02,100.78,3.31
114,Exit Short,Entry Long,2020-12-14 09:00,585.29,5.2933,-49.39,-1.62,1530.29,-0.05,214.17,7.02,100.78,3.31
115,Entry Short,Entry Short,2020-12-11 23:00,554.19,5.5139,-171.48,-5.61,1358.81,-0.17,61.70,2.02,225.02,7.36
115,Exit Short,Entry Long,2020-12-14 09:00,585.29,5.5139,-171.48,-5.61,1358.81,-0.17,61.70,2.02,225.02,7.36
116,Entry Short,Entry Short,2020-12-12 15:00,558.95,5.4626,-143.88,-4.71,1214.92,-0.14,41.90,1.37,196.93,6.45
116,Exit Short,Entry Long,2020-12-14 09:00,585.29,5.4626,-143.88,-4.71,1214.92,-0.14,41.90,1.37,196.93,6.45
117,Entry Short,Entry Short,2020-12-13 03:00,568.81,5.3571,-88.29,-2.9,1126.64,-0.09,29.95,0.98,140.30,4.6
117,Exit Short,Entry Long,2020-12-14 09:00,585.29,5.3571,-88.29,-2.9,1126.64,-0.09,29.95,0.98,140.30,4.6
118,Entry Long,Entry Long,2020-12-14 09:00,585.29,5.1835,-2.23,-0.07,1124.41,0,471.49,15.54,50.23,1.66
118,Exit Long,Exit Long,2020-12-24 05:00,584.86,5.1835,-2.23,-0.07,1124.41,0,471.49,15.54,50.23,1.66
119,Entry Long,Entry Long,2020-12-16 11:00,583.31,5.2004,8.06,0.27,1132.47,0.01,483.33,15.93,13.52,0.45
119,Exit Long,Exit Long,2020-12-24 05:00,584.86,5.2004,8.06,0.27,1132.47,0.01,483.33,15.93,13.52,0.45
120,Entry Long,Entry Long,2020-12-21 05:00,632.71,4.8188,-230.58,-7.56,901.89,-0.23,73.68,2.42,230.58,7.56
120,Exit Long,Exit Long,2020-12-24 05:00,584.86,4.8188,-230.58,-7.56,901.89,-0.23,73.68,2.42,230.58,7.56
121,Entry Long,Entry Long,2020-12-21 19:00,606.64,5.0062,-109.04,-3.59,792.85,-0.11,159.20,5.24,109.04,3.59
121,Exit Long,Exit Long,2020-12-24 05:00,584.86,5.0062,-109.04,-3.59,792.85,-0.11,159.20,5.24,109.04,3.59
122,Entry Long,Entry Long,2020-12-23 19:00,602.06,5.0394,-86.68,-2.86,706.18,-0.09,104.47,3.44,86.68,2.86
122,Exit Long,Exit Long,2020-12-24 05:00,584.86,5.0394,-86.68,-2.86,706.18,-0.09,104.47,3.44,86.68,2.86
123,Entry Long,Entry Long,2020-12-29 11:00,700.00,4.3159,1035.25,34.27,1741.43,1.03,1998.13,66.14,46.61,1.54
123,Exit Long,Exit Long,2021-01-04 15:00,939.87,4.3159,1035.25,34.27,1741.43,1.03,1998.13,66.14,46.61,1.54
124,Entry Long,Entry Long,2020-12-31 21:00,733.71,4.1236,850.12,28.1,2591.55,0.84,1770.10,58.51,80.08,2.65
124,Exit Long,Exit Long,2021-01-04 15:00,939.87,4.1236,850.12,28.1,2591.55,0.84,1770.10,58.51,80.08,2.65
125,Entry Long,Entry Long,2021-01-01 17:00,733.69,4.1237,850.22,28.1,3441.78,0.83,1770.22,58.51,80.00,2.64
125,Exit Long,Exit Long,2021-01-04 15:00,939.87,4.1237,850.22,28.1,3441.78,0.83,1770.22,58.51,80.00,2.64
126,Entry Long,Entry Long,2021-01-02 01:00,727.94,4.1533,880.21,29.11,4321.99,0.85,1806.81,59.76,56.69,1.88
126,Exit Long,Exit Long,2021-01-04 15:00,939.87,4.1533,880.21,29.11,4321.99,0.85,1806.81,59.76,56.69,1.88
127,Entry Long,Entry Long,2021-01-02 03:00,725.34,4.1664,893.82,29.58,5215.80,0.86,1823.34,60.33,43.46,1.44
127,Exit Long,Exit Long,2021-01-04 15:00,939.87,4.1664,893.82,29.58,5215.80,0.86,1823.34,60.33,43.46,1.44
128,Entry Long,Entry Long,2021-01-08 11:00,1150.10,2.7445,-58.40,-1.85,5157.40,-0.06,544.04,17.24,67.76,2.15
128,Exit Long,Exit Long,2021-01-11 09:00,1128.82,2.7445,-58.40,-1.85,5157.40,-0.06,544.04,17.24,67.76,2.15
129,Entry Long,Entry Long,2021-01-08 13:00,1148.29,2.7491,-53.52,-1.7,5103.88,-0.05,549.93,17.42,62.90,1.99
129,Exit Long,Exit Long,2021-01-11 09:00,1128.82,2.7491,-53.52,-1.7,5103.88,-0.05,549.93,17.42,62.90,1.99
130,Entry Long,Entry Long,2021-01-09 03:00,1184.75,2.6691,-149.28,-4.72,4954.59,-0.14,436.61,13.81,149.28,4.72
130,Exit Long,Exit Long,2021-01-11 09:00,1128.82,2.6691,-149.28,-4.72,4954.59,-0.14,436.61,13.81,149.28,4.72
131,Entry Long,Entry Long,2021-01-11 09:00,1208.26,2.6224,-208.32,-6.57,4746.27,-0.2,11.91,0.38,208.32,6.57
131,Exit Long,Exit Long,2021-01-11 09:00,1128.82,2.6224,-208.32,-6.57,4746.27,-0.2,11.91,0.38,208.32,6.57
132,Entry Long,Entry Long,2021-01-11 11:00,1105.02,2.846,209.55,6.66,4955.82,0.2,948.51,30.16,540.80,17.2
132,Exit Long,Exit Long,2021-01-21 23:00,1178.65,2.846,209.55,6.66,4955.82,0.2,948.51,30.16,540.80,17.2
133,Entry Long,Entry Long,2021-01-11 13:00,1094.18,1.154,97.48,7.72,5053.30,0.09,397.11,31.45,206.77,16.38
133,Exit Long,Exit Long,2021-01-21 23:00,1178.65,1.154,97.48,7.72,5053.30,0.09,397.11,31.45,206.77,16.38
134,Entry Long,Entry Long,2021-01-11 13:00,1094.18,1.717,145.03,7.72,5198.33,0.14,590.85,31.45,307.65,16.38
134,Exit Long,Exit Long,2021-01-21 23:00,1178.65,1.717,145.03,7.72,5198.33,0.14,590.85,31.45,307.65,16.38
135,Entry Long,Entry Long,2021-01-11 15:00,1071.98,1.129,120.43,9.95,5318.76,0.11,413.58,34.17,177.23,14.64
135,Exit Long,Exit Long,2021-01-21 23:00,1178.65,1.129,120.43,9.95,5318.76,0.11,413.58,34.17,177.23,14.64
136,Entry Long,Entry Long,2021-01-11 15:00,1071.98,1.7983,191.82,9.95,5510.59,0.18,658.75,34.17,282.30,14.64
136,Exit Long,Exit Long,2021-01-21 23:00,1178.65,1.7983,191.82,9.95,5510.59,0.18,658.75,34.17,282.30,14.64
137,Entry Long,Entry Long,2021-01-11 23:00,977.21,1.0727,216.08,20.61,5726.67,0.2,494.61,47.18,66.73,6.37
137,Exit Long,Exit Long,2021-01-21 23:00,1178.65,1.0727,216.08,20.61,5726.67,0.2,494.61,47.18,66.73,6.37
138,Entry Long,Entry Long,2021-01-11 23:00,977.21,2.1129,425.62,20.61,6152.30,0.4,974.24,47.18,131.44,6.37
138,Exit Long,Exit Long,2021-01-21 23:00,1178.65,2.1129,425.62,20.61,6152.30,0.4,974.24,47.18,131.44,6.37
139,Entry Long,Additional Long,2021-01-11 23:00,977.21,0.8144,164.05,20.61,6316.35,0.15,375.51,47.18,50.66,6.37
139,Exit Long,Exit Long,2021-01-21 23:00,1178.65,0.8144,164.05,20.61,6316.35,0.15,375.51,47.18,50.66,6.37
140,Entry Long,Additional Long,2021-01-11 23:00,977.21,3.1856,641.71,20.61,6958.06,0.6,1468.85,47.18,198.18,6.37
140,Exit Long,Exit Long,2021-01-21 23:00,1178.65,3.1856,641.71,20.61,6958.06,0.6,1468.85,47.18,198.18,6.37
141,Entry Long,Entry Long,2021-01-23 19:00,1219.07,2.6321,27.11,0.84,6985.17,0.03,673.63,20.99,60.99,1.9
141,Exit Long,Exit Long,2021-01-27 21:00,1229.37,2.6321,27.11,0.84,6985.17,0.03,673.63,20.99,60.99,1.9
142,Entry Long,Entry Long,2021-01-26 05:00,1347.43,2.3889,-282.03,-8.76,6703.13,-0.26,74.20,2.31,282.03,8.76
142,Exit Long,Exit Long,2021-01-27 21:00,1229.37,2.3889,-282.03,-8.76,6703.13,-0.26,74.20,2.31,282.03,8.76
143,Entry Long,Entry Long,2021-01-26 07:00,1317.60,2.439,-215.19,-6.7,6487.94,-0.2,148.51,4.62,215.19,6.7
143,Exit Long,Exit Long,2021-01-27 21:00,1229.37,2.439,-215.19,-6.7,6487.94,-0.2,148.51,4.62,215.19,6.7
144,Entry Long,Entry Long,2021-01-26 21:00,1285.49,2.4949,-140.01,-4.37,6347.93,-0.13,221.37,6.9,140.01,4.37
144,Exit Long,Exit Long,2021-01-27 21:00,1229.37,2.4949,-140.01,-4.37,6347.93,-0.13,221.37,6.9,140.01,4.37
145,Entry Long,Entry Long,2021-01-26 23:00,1279.94,2.5044,-126.65,-3.95,6221.28,-0.12,236.11,7.37,126.65,3.95
145,Exit Long,Exit Long,2021-01-27 21:00,1229.37,2.5044,-126.65,-3.95,6221.28,-0.12,236.11,7.37,126.65,3.95
146,Entry Long,Entry Long,2021-01-31 11:00,1357.49,2.3474,967.18,30.35,7188.46,0.91,1607.62,50.45,205.40,6.45
146,Exit Long,Exit Long,2021-02-22 19:00,1769.51,2.3474,967.18,30.35,7188.46,0.91,1607.62,50.45,205.40,6.45
147,Entry Long,Entry Long,2021-01-31 13:00,1350.49,2.3592,988.55,31.03,8177.01,0.92,1632.21,51.23,189.92,5.96
147,Exit Long,Exit Long,2021-02-22 19:00,1769.51,2.3592,988.55,31.03,8177.01,0.92,1632.21,51.23,189.92,5.96
148,Entry Long,Entry Long,2021-01-31 15:00,1346.28,2.3661,1001.40,31.44,9178.41,0.93,1646.95,51.7,180.51,5.67
148,Exit Long,Exit Long,2021-02-22 19:00,1769.51,2.3661,1001.40,31.44,9178.41,0.93,1646.95,51.7,180.51,5.67
149,Entry Long,Entry Long,2021-01-31 17:00,1340.22,2.3759,1019.95,32.03,10198.36,0.93,1668.17,52.39,166.86,5.24
149,Exit Long,Exit Long,2021-02-22 19:00,1769.51,2.3759,1019.95,32.03,10198.36,0.93,1668.17,52.39,166.86,5.24
150,Entry Long,Entry Long,2021-01-31 23:00,1311.01,2.4224,1110.67,34.97,11309.03,1.01,1771.57,55.78,99.37,3.13
150,Exit Long,Exit Long,2021-02-22 19:00,1769.51,2.4224,1110.67,34.97,11309.03,1.01,1771.57,55.78,99.37,3.13
151,Entry Short,Entry Short,2021-02-24 11:00,1636.77,2.0404,112.73,3.38,11421.77,0.1,701.06,20.99,154.93,4.64
151,Exit Short,Exit Short,2021-03-02 07:00,1581.52,2.0404,112.73,3.38,11421.77,0.1,701.06,20.99,154.93,4.64
152,Entry Short,Entry Short,2021-02-24 17:00,1690.30,1.9734,214.67,6.44,11636.43,0.19,783.68,23.49,34.24,1.03
152,Exit Short,Exit Short,2021-03-02 07:00,1581.52,1.9734,214.67,6.44,11636.43,0.19,783.68,23.49,34.24,1.03
153,Entry Short,Additional Short,2021-02-26 07:00,1482.08,3,-298.32,-6.71,11338.11,-0.27,566.70,12.75,298.32,6.71
153,Exit Short,Exit Short,2021-03-02 07:00,1581.52,3,-298.32,-6.71,11338.11,-0.27,566.70,12.75,298.32,6.71
154,Entry Short,Additional Short,2021-02-28 11:00,1369.29,4,-848.92,-15.5,10489.19,-0.76,304.44,5.56,848.92,15.5
154,Exit Short,Exit Short,2021-03-02 07:00,1581.52,4,-848.92,-15.5,10489.19,-0.76,304.44,5.56,848.92,15.5
155,Entry Short,Additional Short,2021-02-28 15:00,1342.43,6,-1434.54,-17.81,9054.65,-1.3,295.50,3.67,1434.54,17.81
155,Exit Short,Exit Short,2021-03-02 07:00,1581.52,6,-1434.54,-17.81,9054.65,-1.3,295.50,3.67,1434.54,17.81
156,Entry Short,Entry Short,2021-03-03 13:00,1544.84,2.1177,-289.21,-8.84,8765.44,-0.27,218.50,6.68,289.21,8.84
156,Exit Short,Exit Short,2021-03-07 07:00,1681.41,2.1177,-289.21,-8.84,8765.44,-0.27,218.50,6.68,289.21,8.84
157,Entry Short,Entry Short,2021-03-03 15:00,1566.35,2.0878,-240.22,-7.35,8525.21,-0.22,260.33,7.96,240.22,7.35
157,Exit Short,Exit Short,2021-03-07 07:00,1681.41,2.0878,-240.22,-7.35,8525.21,-0.22,260.33,7.96,240.22,7.35
158,Entry Short,Entry Short,2021-03-03 17:00,1608.28,2.03,-148.45,-4.55,8376.76,-0.14,338.24,10.36,148.45,4.55
158,Exit Short,Exit Short,2021-03-07 07:00,1681.41,2.03,-148.45,-4.55,8376.76,-0.14,338.24,10.36,148.45,4.55
159,Entry Short,Entry Short,2021-03-03 19:00,1607.28,2.0315,-150.60,-4.61,8226.17,-0.14,336.46,10.3,150.60,4.61
159,Exit Short,Exit Short,2021-03-07 07:00,1681.41,2.0315,-150.60,-4.61,8226.17,-0.14,336.46,10.3,150.60,4.61
160,Entry Short,Entry Short,2021-03-03 21:00,1612.92,2.0234,-138.58,-4.25,8087.58,-0.13,346.53,10.62,138.58,4.25
160,Exit Short,Exit Short,2021-03-07 07:00,1681.41,2.0234,-138.58,-4.25,8087.58,-0.13,346.53,10.62,138.58,4.25
161,Entry Long,Entry Long,2021-03-07 23:00,1651.99,1.9628,-3.59,-0.11,8083.99,0,573.75,17.69,37.27,1.15
161,Exit Long,Exit Long,2021-03-23 13:00,1650.16,1.9628,-3.59,-0.11,8083.99,0,573.75,17.69,37.27,1.15
162,Entry Long,Entry Long,2021-03-11 07:00,1795.28,1.811,-262.81,-8.08,7821.18,-0.24,269.88,8.3,262.81,8.08
162,Exit Long,Exit Long,2021-03-23 13:00,1650.16,1.811,-262.81,-8.08,7821.18,-0.24,269.88,8.3,262.81,8.08
163,Entry Long,Entry Long,2021-03-11 09:00,1786.03,1.8197,-247.24,-7.61,7573.94,-0.23,288.00,8.86,247.24,7.61
163,Exit Long,Exit Long,2021-03-23 13:00,1650.16,1.8197,-247.24,-7.61,7573.94,-0.23,288.00,8.86,247.24,7.61
164,Entry Long,Entry Long,2021-03-11 17:00,1736.48,1.8666,-161.12,-4.97,7412.81,-0.15,387.92,11.97,161.12,4.97
164,Exit Long,Exit Long,2021-03-23 13:00,1650.16,1.8666,-161.12,-4.97,7412.81,-0.15,387.92,11.97,161.12,4.97
165,Entry Long,Entry Long,2021-03-12 17:00,1786.21,1.8211,-247.76,-7.62,7165.05,-0.23,287.90,8.85,247.76,7.62
165,Exit Long,Exit Long,2021-03-23 13:00,1650.16,1.8211,-247.76,-7.62,7165.05,-0.23,287.90,8.85,247.76,7.62
166,Entry Short,Entry Short,2021-03-23 21:00,1708.44,1.882,-182.50,-5.68,6982.55,-0.17,322.80,10.04,182.50,5.68
166,Exit Short,Exit Short,2021-03-29 23:00,1805.41,1.882,-182.50,-5.68,6982.55,-0.17,322.80,10.04,182.50,5.68
167,Entry Short,Entry Short,2021-03-24 17:00,1711.68,1.8781,-176.03,-5.48,6806.52,-0.16,328.22,10.21,176.03,5.48
167,Exit Short,Exit Short,2021-03-29 23:00,1805.41,1.8781,-176.03,-5.48,6806.52,-0.16,328.22,10.21,176.03,5.48
168,Entry Short,Entry Short,2021-03-24 19:00,1714.83,1.8744,-169.78,-5.28,6636.74,-0.16,333.47,10.37,169.78,5.28
168,Exit Short,Exit Short,2021-03-29 23:00,1805.41,1.8744,-169.78,-5.28,6636.74,-0.16,333.47,10.37,169.78,5.28
169,Entry Short,Entry Short,2021-03-24 21:00,1724.00,1.8636,-151.72,-4.72,6485.02,-0.14,348.64,10.85,151.72,4.72
169,Exit Short,Exit Short,2021-03-29 23:00,1805.41,1.8636,-151.72,-4.72,6485.02,-0.14,348.64,10.85,151.72,4.72
170,Entry Short,Entry Short,2021-03-27 05:00,1690.00,1.9056,-219.93,-6.83,6265.09,-0.21,54.50,1.69,219.93,6.83
170,Exit Short,Exit Short,2021-03-29 23:00,1805.41,1.9056,-219.93,-6.83,6265.09,-0.21,54.50,1.69,219.93,6.83
171,Entry Long,Entry Long,2021-04-04 01:00,2032.06,1.5687,207.38,6.51,6472.48,0.2,809.81,25.4,160.09,5.02
171,Exit Long,Exit Long,2021-04-18 09:00,2164.26,1.5687,207.38,6.51,6472.48,0.2,809.81,25.4,160.09,5.02
172,Entry Long,Entry Long,2021-04-05 11:00,2028.66,1.5713,213.07,6.68,6685.54,0.2,816.49,25.61,155.01,4.86
172,Exit Long,Exit Long,2021-04-18 09:00,2164.26,1.5713,213.07,6.68,6685.54,0.2,816.49,25.61,155.01,4.86
173,Entry Long,Entry Long,2021-04-05 13:00,2011.06,1.5843,242.71,7.62,6928.26,0.23,851.13,26.71,128.41,4.03
173,Exit Long,Exit Long,2021-04-18 09:00,2164.26,1.5843,242.71,7.62,6928.26,0.23,851.13,26.71,128.41,4.03
174,Entry Long,Entry Long,2021-04-06 23:00,2084.84,1.5333,121.77,3.81,7050.03,0.11,710.61,22.23,237.40,7.43
174,Exit Long,Exit Long,2021-04-18 09:00,2164.26,1.5333,121.77,3.81,7050.03,0.11,710.61,22.23,237.40,7.43
175,Entry Long,Entry Long,2021-04-07 15:00,2074.78,1.5397,137.77,4.31,7187.81,0.13,729.06,22.82,222.90,6.98
175,Exit Long,Exit Long,2021-04-18 09:00,2164.26,1.5397,137.77,4.31,7187.81,0.13,729.06,22.82,222.90,6.98
176,Entry Long,Entry Long,2021-04-23 05:00,2415.32,1.3313,1726.46,53.69,8914.26,1.61,2605.89,81.04,410.47,12.77
176,Exit Long,Exit Long,2021-05-13 05:00,3712.14,1.3313,1726.46,53.69,8914.26,1.61,2605.89,81.04,410.47,12.77
177,Entry Long,Entry Long,2021-04-23 07:00,2397.94,1.3407,1761.95,54.81,10676.21,1.62,2647.59,82.35,390.06,12.13
177,Exit Long,Exit Long,2021-05-13 05:00,3712.14,1.3407,1761.95,54.81,10676.21,1.62,2647.59,82.35,390.06,12.13
178,Entry Long,Entry Long,2021-04-23 09:00,2321.81,1.3797,1918.24,59.88,12594.45,1.73,2829.64,88.33,296.37,9.25
178,Exit Long,Exit Long,2021-05-13 05:00,3712.14,1.3797,1918.24,59.88,12594.45,1.73,2829.64,88.33,296.37,9.25
179,Entry Long,Entry Long,2021-04-23 11:00,2282.74,1.4036,2006.31,62.62,14600.76,1.78,2933.50,91.56,246.67,7.7
179,Exit Long,Exit Long,2021-05-13 05:00,3712.14,1.4036,2006.31,62.62,14600.76,1.78,2933.50,91.56,246.67,7.7
180,Entry Long,Entry Long,2021-04-30 21:00,2733.83,1.199,1172.99,35.79,15773.75,1.02,1965.03,59.95,9.30,0.28
180,Exit Long,Exit Long,2021-05-13 05:00,3712.14,1.199,1172.99,35.79,15773.75,1.02,1965.03,59.95,9.30,0.28
181,Entry Long,Entry Long,2021-05-13 07:00,3810.15,0.9084,-161.11,-4.65,15612.64,-0.14,329.87,9.53,281.74,8.14
181,Exit Long,Exit Long,2021-05-16 05:00,3632.79,0.9084,-161.11,-4.65,15612.64,-0.14,329.87,9.53,281.74,8.14
182,Entry Long,Entry Long,2021-05-13 17:00,3725.28,0.9316,-86.16,-2.48,15526.47,-0.07,417.36,12.03,171.20,4.93
182,Exit Long,Exit Long,2021-05-16 05:00,3632.79,0.9316,-86.16,-2.48,15526.47,-0.07,417.36,12.03,171.20,4.93
183,Entry Long,Entry Long,2021-05-15 15:00,3907.66,0.8908,-244.85,-7.03,15281.62,-0.21,48.50,1.39,244.85,7.03
183,Exit Long,Exit Long,2021-05-16 05:00,3632.79,0.8908,-244.85,-7.03,15281.62,-0.21,48.50,1.39,244.85,7.03
184,Entry Long,Entry Long,2021-05-15 17:00,3894.71,0.8934,-234.00,-6.73,15047.62,-0.2,35.82,1.03,234.00,6.73
184,Exit Long,Exit Long,2021-05-16 05:00,3632.79,0.8934,-234.00,-6.73,15047.62,-0.2,35.82,1.03,234.00,6.73
185,Entry Long,Entry Long,2021-05-15 23:00,3875.52,0.8973,-217.80,-6.26,14829.82,-0.19,0,0,217.80,6.26
185,Exit Long,Exit Long,2021-05-16 05:00,3632.79,0.8973,-217.80,-6.26,14829.82,-0.19,0,0,217.80,6.26
186,Entry Long,Entry Long,2021-05-16 23:00,3633.53,0.9481,-104.22,-3.03,14725.60,-0.09,35.74,1.04,503.94,14.63
186,Exit Long,Entry Short,2021-05-18 13:00,3523.61,0.9481,-104.22,-3.03,14725.60,-0.09,35.74,1.04,503.94,14.63
187,Entry Long,Entry Long,2021-05-17 01:00,3606.71,0.9552,-79.38,-2.3,14646.22,-0.07,51.86,1.51,482.10,13.99
187,Exit Long,Entry Short,2021-05-18 13:00,3523.61,0.9552,-79.38,-2.3,14646.22,-0.07,51.86,1.51,482.10,13.99
188,Entry Short,Entry Short,2021-05-18 13:00,3523.61,0.9761,826.93,24.04,15473.16,0.72,826.93,24.04,41.09,1.19
188,Exit Short,Exit Short,2021-05-19 17:00,2676.43,0.9761,826.93,24.04,15473.16,0.72,826.93,24.04,41.09,1.19
189,Entry Short,Additional Short,2021-05-19 11:00,3097.23,1,420.80,13.59,15893.96,0.36,420.80,13.59,35.95,1.16
189,Exit Short,Exit Short,2021-05-19 17:00,2676.43,1,420.80,13.59,15893.96,0.36,420.80,13.59,35.95,1.16
190,Entry Short,Additional Short,2021-05-19 13:00,2927.36,1,250.93,8.57,16144.89,0.22,250.93,8.57,90.05,3.08
190,Exit Short,Exit Short,2021-05-19 17:00,2676.43,1,250.93,8.57,16144.89,0.22,250.93,8.57,90.05,3.08
191,Entry Short,Entry Short,2021-05-20 21:00,2904.89,1.1997,349.47,10.03,16494.36,0.3,349.47,10.03,74.51,2.14
191,Exit Short,Exit Short,2021-05-20 23:00,2613.59,1.1997,349.47,10.03,16494.36,0.3,349.47,10.03,74.51,2.14
192,Entry Short,Entry Short,2021-05-20 23:00,2903.97,1.1998,348.40,10,16842.76,0.3,348.40,10,2.08,0.06
192,Exit Short,Exit Short,2021-05-20 23:00,2613.59,1.1998,348.40,10,16842.76,0.3,348.40,10,2.08,0.06
193,Entry Short,Entry Short,2021-05-24 09:00,2122.39,1.651,-806.41,-23.01,16036.34,-0.69,66.88,1.91,806.41,23.01
193,Exit Short,Exit Short,2021-05-25 01:00,2610.83,1.651,-806.41,-23.01,16036.34,-0.69,66.88,1.91,806.41,23.01
194,Entry Short,Entry Short,2021-05-24 11:00,2141.29,1.6365,-768.40,-21.93,15267.94,-0.66,97.22,2.77,768.40,21.93
194,Exit Short,Exit Short,2021-05-25 01:00,2610.83,1.6365,-768.40,-21.93,15267.94,-0.66,97.22,2.77,768.40,21.93
195,Entry Short,Entry Short,2021-05-24 15:00,2291.44,1.523,-486.43,-13.94,14781.51,-0.42,106.99,3.07,486.43,13.94
195,Exit Short,Exit Short,2021-05-25 01:00,2610.83,1.523,-486.43,-13.94,14781.51,-0.42,106.99,3.07,486.43,13.94
196,Entry Short,Entry Short,2021-05-24 23:00,2509.61,1.3782,-139.50,-4.03,14642.01,-0.12,128.88,3.73,139.50,4.03
196,Exit Short,Exit Short,2021-05-25 01:00,2610.83,1.3782,-139.50,-4.03,14642.01,-0.12,128.88,3.73,139.50,4.03
197,Entry Short,Entry Short,2021-05-25 01:00,2543.86,1.3568,-90.86,-2.63,14551.14,-0.08,31.68,0.92,90.86,2.63
197,Exit Short,Exit Short,2021-05-25 01:00,2610.83,1.3568,-90.86,-2.63,14551.14,-0.08,31.68,0.92,90.86,2.63
198,Entry Short,Entry Short,2021-05-25 03:00,2651.42,1.2963,-109.19,-3.18,14441.96,-0.1,610.41,17.76,335.20,9.75
198,Exit Short,Exit Short,2021-06-01 07:00,2735.65,1.2963,-109.19,-3.18,14441.96,-0.1,610.41,17.76,335.20,9.75
199,Entry Short,Entry Short,2021-05-26 09:00,2762.03,1.2425,32.78,0.96,14474.73,0.03,722.51,21.05,183.85,5.36
199,Exit Short,Exit Short,2021-06-01 07:00,2735.65,1.2425,32.78,0.96,14474.73,0.03,722.51,21.05,183.85,5.36
200,Entry Short,Entry Short,2021-05-26 11:00,2840.47,1.2062,126.43,3.69,14601.17,0.11,796.02,23.23,83.87,2.45
200,Exit Short,Exit Short,2021-06-01 07:00,2735.65,1.2062,126.43,3.69,14601.17,0.11,796.02,23.23,83.87,2.45
201,Entry Short,Entry Short,2021-05-27 07:00,2884.82,1.1859,176.90,5.17,14778.07,0.15,835.22,24.41,5.83,0.17
